URL
https://www.zomato.com/mumbai/cafe-safar-oshiwara/info
https://www.zomato.com/LandmarkRestaurantVegDiet/info
https://www.zomato.com/mumbai/craving-salad-1-pali-hill-bandra-west/info
https://www.zomato.com/mumbai/monis-bar-and-restaurant-naupada-thane-west/info
https://www.zomato.com/mumbai/kebab-korner-intercontinental-churchgate/info
https://www.zomato.com/mumbai/the-urban-pantry-lower-parel/info
https://www.zomato.com/mumbai/aditi-parel/info
https://www.zomato.com/mumbai/the-poshpit-andheri-lokhandwala/info
https://www.zomato.com/mumbai/mann-punjabi-mulund-west/info
https://www.zomato.com/mumbai/delhi-belly-mulund-west/info
https://www.zomato.com/mumbai/paramount-restaurant-girgaum/info
https://www.zomato.com/mumbai/bombay-vibes-2-sakinaka/info
https://www.zomato.com/mumbai/27-yard-manpada-thane-west/info
https://www.zomato.com/mumbai/harajuku-reclamation-bandra-west/info
https://www.zomato.com/mumbai/modern-lunch-home-parel/info
https://www.zomato.com/mumbai/city-bakery-worli/info
https://www.zomato.com/mumbai/chino-romano-khar/info
https://www.zomato.com/mumbai/shikara-sanpada-navi-mumbai/info
https://www.zomato.com/mumbai/poolside-vits-hotel-marol/info
https://www.zomato.com/mumbai/hotel-sunlight-kurla/info
https://www.zomato.com/mumbai/shreya-surati-gotalo-borivali-west/info
https://www.zomato.com/mumbai/ovenfresh-cake-shop-dadar-shivaji-park/info
https://www.zomato.com/mumbai/guruprasad-restaurant-mulund-west/info
https://www.zomato.com/mumbai/cafe-gulshan-matunga-east/info
https://www.zomato.com/mumbai/cafe-bharat-bhandup/info
https://www.zomato.com/mumbai/second-wife-goregaon-east/info
https://www.zomato.com/mumbai/amrut-restaurant-bar-sion/info
https://www.zomato.com/mumbai/hot-spicy-worli/info
https://www.zomato.com/mumbai/the-legends-bhayandar/info
https://www.zomato.com/mumbai/snacks-delight-kurla/info
https://www.zomato.com/mumbai/govindas-chowpatty/info
https://www.zomato.com/mumbai/hotel-sai-prasad-family-restaurant-borivali-east/info
https://www.zomato.com/mumbai/egg-xited-lower-parel/info
https://www.zomato.com/mumbai/cakes-bytes-bandra-east/info
https://www.zomato.com/mumbai/anupam-sweets-and-farsan-4-bungalows/info
https://www.zomato.com/mumbai/bharat-coffee-house-worli/info
https://www.zomato.com/mumbai/golden-dragon-bandra-east/info
https://www.zomato.com/mumbai/persian-indigo-ghatkopar-east/info
https://www.zomato.com/mumbai/fusion-tadka-khar/info
https://www.zomato.com/mumbai/konkanastha-lunch-home-chakala/info
https://www.zomato.com/mumbai/viking-pizza-1-prabhadevi/info
https://www.zomato.com/mumbai/peter-cook-restaurant-4-bungalows/info
https://www.zomato.com/mumbai/shri-krishna-sweets-1-vashi-navi-mumbai/info
https://www.zomato.com/cakepoprush/info
https://www.zomato.com/mumbai/the-joy-pizzateria-malad-west/info
https://www.zomato.com/mumbai/rakesh-da-dhaba-sion/info
https://www.zomato.com/eat2shred-meals/info
https://www.zomato.com/mumbai/surti-kalbadevi/info
https://www.zomato.com/mumbai/pushpak-vihar-bhandup/info
https://www.zomato.com/mumbai/the-juicy-grill-seawoods-navi-mumbai/info
https://www.zomato.com/mumbai/cafe-milan-bandra-talao-bandra-west/info
https://www.zomato.com/mumbai/wooden-spoon-versova/info
https://www.zomato.com/mumbai/raju-omlet-mira-road/info

